player_id,player,team_id,team,league,accurate_long_balls,accurate_pass,big_chance_created,clean_sheet,effective_clearance,expected_assists,expected_assists_per_90,expected_goals_per_90,fouls,goal_assist,goals_per_90,interception,ontarget_scoring_att,outfielder_block,poss_won_att_3rd,rating,saves,total_att_assist,total_scoring_att,total_tackle,won_contest,minutes_played,matches_played,position,clean_defend_rate,interception_share,progressive_pass_share,carry_to_foul_ratio,shot_accuracy,xg_per_shot,shooting_focus,central_finishing,box_presence,link_play,first_line_press,composite_score,has_primary_season
724368,Keinan Davis,8600,Udinese,ITA-Serie A,0.3,13.2,6.0,0.0,1.1,2.2,0.1,0.46,1.8,4.0,0.47,0.1,1.1,0.1,0.7,7.02,0.0,28.0,2.2,0.5,1.4,1928,28,Attacker,0.25,0.16666666666666669,0.022727272727272728,0.7777777777777777,0.5,0.20909090909090908,1.5714285714285716,66.97780507780509,55.33549913549914,48.33122213122213,44.96980616980617,57.71501016019158,True
181276,Romelu Lukaku,9875,Napoli,ITA-Serie A,0.2,11.0,8.0,0.0,0.5,2.6,0.08,0.41,1.5,10.0,0.44,0.0,0.8,0.1,0.3,6.96,0.0,35.0,2.0,0.1,0.2,2870,36,Attacker,0.0625,0.0,0.018181818181818184,0.13333333333333333,0.4,0.205,10.0,77.06363636363636,64.4090909090909,46.72727272727273,14.454545454545453,57.71333277626631,False
184321,Callum Wilson,8654,West Ham United,ENG-Premier League,0.1,7.2,0.0,0.0,0.3,0.4,0.03,0.58,0.9,1.0,0.49,0.2,1.1,0.2,0.6,6.38,0.0,7.0,2.8,0.2,1.0,1108,30,Attacker,0.3076923076923077,0.5,0.01388888888888889,1.1111111111111112,0.3928571428571429,0.20714285714285713,2.8,84.15915915915916,73.97147147147147,6.291291291291292,43.34834834834835,57.70819533245532,True
1095445,Arnaud Kalimuendo-Muinga,9810,Eintracht Frankfurt,GER-Bundesliga,0.5,16.4,3.0,0.0,0.5,1.2,0.08,0.26,0.6,1.0,0.39,0.3,1.0,0.1,0.1,6.88,0.0,20.0,2.0,0.7,1.4,1375,18,Attacker,0.625,0.3,0.030487804878048783,2.3333333333333335,0.5,0.13,1.4285714285714286,70.32930202930203,56.25417235417236,42.99127309127309,38.82877422877422,57.69920341350733,True
1282285,Tijjani Noslin,8543,Lazio,ITA-Serie A,1.7,24.3,1.0,0.0,0.7,0.9,0.09,0.42,1.4,1.0,0.37,0.2,1.0,0.3,0.5,6.61,0.0,13.0,3.0,0.6,1.5,969,27,Attacker,0.36363636363636365,0.25,0.06995884773662552,1.0714285714285714,0.3333333333333333,0.13999999999999999,2.0,61.36636636636637,63.82132132132133,46.996996996997,35.9984984984985,57.54318939296008,True
471153,Ludovic Ajorque,8521,Brest,FRA-Ligue 1,1.0,17.3,4.0,0.0,1.4,2.0,0.07,0.3,2.1,9.0,0.26,0.4,0.6,0.2,0.7,7.17,0.0,40.0,1.8,0.9,0.4,2733,31,Attacker,0.38235294117647056,0.3076923076923077,0.057803468208092484,0.19047619047619047,0.3333333333333333,0.16666666666666666,4.5,62.96539266539266,54.763026663026665,61.141887341887355,44.86717626717627,57.39347244429226,True
1079892,Rayan Philippe,9790,Hamburger SV,GER-Bundesliga,0.4,10.0,2.0,0.0,0.7,1.4,0.1,0.37,1.8,0.0,0.37,0.3,1.1,0.0,0.5,6.56,0.0,14.0,2.7,1.5,0.9,1222,27,Attacker,0.5,0.16666666666666666,0.04,0.5,0.40740740740740744,0.137037037037037,3.0,62.950450450450454,66.77177177177177,26.306306306306308,47.20720720720721,57.39096338653492,True
400625,Vincenzo Grifo,8358,Sport-Club Freiburg,GER-Bundesliga,3.1,34.0,11.0,0.0,1.1,4.7,0.25,0.31,0.5,4.0,0.37,0.7,0.6,0.1,0.2,6.87,0.0,40.0,1.6,0.4,0.5,1686,32,Attacker,0.6875,0.6363636363636362,0.0911764705882353,1.0,0.37499999999999994,0.19374999999999998,3.2,60.73749203749204,50.500263900263896,93.18633178633179,43.569205569205565,56.95782368185975,True
1444231,Matias Fernandez-Pardo,8639,Lille,FRA-Ligue 1,0.6,19.4,5.0,0.0,0.1,4.6,0.18,0.34,0.6,5.0,0.31,0.3,1.1,0.0,0.7,7.18,0.0,35.0,2.6,0.7,1.3,2289,28,Attacker,0.625,0.3,0.030927835051546393,2.166666666666667,0.4230769230769231,0.13076923076923078,2.0,58.06238966238967,53.7996905996906,65.7093821093821,57.35113295113296,56.94909306084103,True
784246,Dani Raba,7854,Leganés,ESP-La Liga,1.0,19.0,12.0,0.0,0.8,4.6,0.22,0.36,1.9,6.0,0.38,0.7,0.8,0.1,0.8,7.3,0.0,47.0,2.1,1.8,2.2,1890,29,Attacker,0.5681818181818181,0.27999999999999997,0.05263157894736842,1.1578947368421053,0.38095238095238093,0.1714285714285714,0.9545454545454545,67.22727272727272,42.872727272727275,77.51818181818182,65.76363636363635,56.83679515700427,False
1083796,Kevin Schade,9937,Brentford,ENG-Premier League,0.2,11.8,7.0,0.0,1.0,2.1,0.07,0.38,1.6,3.0,0.24,0.6,0.8,0.1,0.3,6.85,0.0,28.0,1.7,1.4,0.7,2640,33,Attacker,0.5555555555555556,0.3,0.01694915254237288,0.43749999999999994,0.4705882352941177,0.2235294117647059,2.428571428571429,68.56423696423697,52.85585585585585,41.6978432978433,48.33582673582674,56.76943567292939,True
1087966,Evann Guessand,9831,Nice,FRA-Ligue 1,0.1,14.5,12.0,0.0,0.5,5.3,0.19,0.32,1.6,8.0,0.42,0.5,0.9,0.1,0.8,7.31,0.0,32.0,2.2,1.5,1.7,2572,33,Attacker,0.5555555555555556,0.25,0.006896551724137932,1.0625,0.40909090909090906,0.14545454545454545,1.2941176470588236,64.0090909090909,47.59090909090909,58.327272727272735,65.50909090909092,56.45775285751723,False
747767,Loïs Openda,178475,RB Leipzig,GER-Bundesliga,0.4,13.6,7.0,0.0,0.4,2.3,0.08,0.33,1.1,5.0,0.33,0.2,1.2,0.0,0.5,7.05,0.0,29.0,2.9,0.3,0.8,2463,33,Attacker,0.3125,0.4,0.029411764705882356,0.7272727272727273,0.41379310344827586,0.11379310344827587,3.6249999999999996,55.27272727272727,70.41818181818182,45.581818181818186,31.118181818181814,56.39737190258331,False
929838,Hugo Duro,10267,Valencia CF,ESP-La Liga,0.4,12.9,2.0,0.0,1.0,0.8,0.04,0.41,1.0,0.0,0.44,0.2,0.6,0.3,0.3,6.55,0.0,16.0,1.7,0.7,0.1,1828,34,Attacker,0.47368421052631576,0.22222222222222227,0.031007751937984496,0.1,0.35294117647058826,0.2411764705882353,17.0,74.27947037947037,58.26186186186186,24.204049504049504,37.82069342069342,56.320047839886186,True
639671,Patrick Cutrone,10171,Como,ITA-Serie A,0.2,14.5,5.0,0.0,0.2,2.1,0.09,0.31,1.0,4.0,0.31,0.2,1.1,0.0,0.9,6.64,0.0,19.0,3.1,0.7,0.4,2053,33,Attacker,0.47368421052631576,0.22222222222222227,0.013793103448275864,0.4,0.3548387096774194,0.09999999999999999,7.75,46.57272727272727,71.84545454545454,35.17272727272727,64.16363636363636,55.61115157042095,False
969870,Adam Hlozek,8226,TSG 1899 Hoffenheim,GER-Bundesliga,0.7,16.4,7.0,0.0,0.9,3.2,0.15,0.27,0.7,3.0,0.38,0.2,1.2,0.0,0.7,7.01,0.0,22.0,2.8,1.1,1.6,1874,27,Attacker,0.65,0.15384615384615385,0.042682926829268296,2.285714285714286,0.4285714285714286,0.09642857142857145,1.7499999999999998,51.063636363636355,58.96363636363636,48.69090909090909,66.86363636363636,55.302171752381625,False
1272740,Williot Swedberg,9910,Celta de Vigo,ESP-La Liga,0.2,16.8,4.0,0.0,0.4,1.3,0.1,0.28,2.2,5.0,0.32,0.2,0.9,0.2,0.6,6.59,0.0,10.0,1.6,2.2,0.7,1129,27,Attacker,0.5217391304347826,0.08333333333333333,0.011904761904761904,0.3181818181818181,0.5625,0.17500000000000002,2.285714285714286,65.78608608608609,52.1968513968514,35.92420602420603,52.556865956865956,55.19668630935695,True
797901,Jorge de Frutos,8370,Rayo Vallecano,ESP-La Liga,0.2,10.7,3.0,0.0,0.5,2.5,0.1,0.38,1.3,1.0,0.38,0.4,1.0,0.0,0.5,6.87,0.0,28.0,2.3,1.1,1.0,2348,34,Attacker,0.5357142857142857,0.26666666666666666,0.01869158878504673,0.7692307692307692,0.4347826086956522,0.16521739130434784,2.3,59.95331695331695,52.15645645645645,48.71538811538812,53.45419965419965,54.90517967670265,True
609504,Oliver Burke,8149,1. FC Union Berlin,GER-Bundesliga,0.2,13.3,3.0,0.0,0.2,1.9,0.11,0.27,0.6,1.0,0.34,0.3,0.8,0.1,0.8,6.65,0.0,20.0,1.8,0.7,0.6,1589,28,Attacker,0.625,0.3,0.015037593984962405,1.0,0.4444444444444445,0.15,3.0,59.63963963963963,48.7987987987988,43.911411411411414,68.8063063063063,54.149970090899586,True
1265963,Igor Paixão,8592,Marseille,FRA-Ligue 1,1.3,26.0,4.0,0.0,1.0,2.5,0.12,0.28,0.9,5.0,0.28,0.7,1.0,0.1,0.7,7.02,0.0,27.0,2.5,1.2,1.2,1909,29,Attacker,0.6785714285714286,0.3684210526315789,0.05,1.3333333333333333,0.4,0.11200000000000002,2.0833333333333335,47.63513513513514,53.738738738738746,72.7027027027027,68.68618618618619,54.09136539346469,True
1021586,Gabriel Martinelli,9825,Arsenal,ENG-Premier League,0.3,14.9,3.0,0.0,0.9,1.0,0.09,0.35,0.9,3.0,0.09,0.1,1.1,0.1,1.3,6.46,0.0,11.0,2.6,1.1,1.6,982,28,Attacker,0.5714285714285715,0.08333333333333333,0.020134228187919462,1.777777777777778,0.4230769230769231,0.1346153846153846,1.625,50.813522613522615,55.87731367731368,43.21332241332241,75.93859313859313,54.062229194619675,True
1593857,Ibrahim Mbaye,9847,Paris Saint-Germain,FRA-Ligue 1,0.5,44.3,2.0,0.0,0.4,2.0,0.19,0.3,0.9,2.0,0.28,0.5,0.9,0.0,0.9,6.85,0.0,20.0,2.1,1.3,1.9,965,23,Attacker,0.6666666666666666,0.2777777777777778,0.011286681715575621,2.111111111111111,0.42857142857142855,0.14285714285714285,1.105263157894737,56.56156156156156,43.108108108108105,73.04054054054053,79.40690690690691,53.84859391380582,True
1735453,Yan Diomande,178475,RB Leipzig,GER-Bundesliga,1.1,33.0,17.0,0.0,0.3,10.0,0.38,0.25,0.7,7.0,0.45,0.6,0.9,0.0,1.0,7.61,0.0,55.0,1.9,1.1,4.3,2396,32,Attacker,0.7083333333333333,0.3529411764705882,0.03333333333333333,6.142857142857143,0.4736842105263158,0.13157894736842105,0.4418604651162791,62.11711711711712,36.0960960960961,95.78828828828829,81.88438438438439,53.66856218839828,True
1748405,Prosper Peter,8121,Angers,FRA-Ligue 1,0.1,9.9,1.0,0.0,0.6,0.5,0.04,0.39,2.1,0.0,0.36,0.3,1.0,0.0,0.5,6.3,0.0,11.0,1.6,0.5,0.4,1266,29,Attacker,0.27586206896551724,0.37499999999999994,0.010101010101010102,0.19047619047619047,0.625,0.24375,4.0,78.84384384384384,59.87987987987988,14.129129129129131,27.042042042042045,53.43612678721647,True
696263,Romain Del Castillo,8521,Brest,FRA-Ligue 1,1.1,25.9,11.0,0.0,0.8,6.0,0.21,0.28,1.0,3.0,0.28,1.0,0.4,0.0,0.9,7.21,0.0,53.0,1.1,2.1,1.0,2579,31,Attacker,0.7560975609756099,0.3225806451612903,0.042471042471042476,1.0,0.36363636363636365,0.2545454545454546,1.1,66.70084630084631,33.26613886613887,89.26774956774956,85.04294294294294,53.27050119558856,True
1327406,Álvaro Rodriguez,10268,Elche,ESP-La Liga,0.6,14.1,7.0,0.0,1.1,2.7,0.12,0.38,1.4,5.0,0.26,0.1,1.0,0.0,0.4,6.92,0.0,33.0,3.2,0.9,1.6,2039,32,Attacker,0.4166666666666667,0.1,0.0425531914893617,1.142857142857143,0.3125,0.11875,2.0,48.31081081081081,62.66516516516518,60.548048048048045,36.17867867867868,53.270097400936194,True
424614,Caleb Ekuban,10233,Genoa,ITA-Serie A,0.2,9.7,1.0,0.0,0.5,0.8,0.08,0.35,1.5,1.0,0.37,0.5,0.9,0.1,1.0,6.37,0.0,11.0,2.7,0.4,0.6,970,30,Attacker,0.375,0.5555555555555556,0.02061855670103093,0.39999999999999997,0.3333333333333333,0.12962962962962962,4.500000000000001,56.27627627627628,64.99249249249249,18.34834834834835,55.397897897897906,53.20892006473837,True
1305618,Maghnes Akliouche,9829,Monaco,FRA-Ligue 1,1.6,35.1,8.0,0.0,0.5,5.3,0.2,0.28,1.1,6.0,0.23,0.7,0.7,0.1,1.0,7.26,0.0,42.0,1.8,1.5,0.9,2343,30,Attacker,0.6666666666666666,0.3181818181818181,0.045584045584045586,0.8181818181818181,0.38888888888888884,0.15555555555555556,2.0,50.57410137410137,43.14068614068614,91.41238511238511,81.70324870324872,52.82634042892229,True
1103837,Issa Soumaré,9746,Le Havre,FRA-Ligue 1,0.7,13.5,9.0,0.0,1.4,3.2,0.1,0.43,1.7,5.0,0.22,0.3,0.8,0.2,0.5,7.05,0.0,29.0,2.3,1.1,0.7,2859,33,Attacker,0.4516129032258065,0.21428571428571425,0.05185185185185185,0.4117647058823529,0.3478260869565218,0.18695652173913044,3.2857142857142856,51.80909090909091,54.35621985621986,52.747574847574846,50.5989807989808,52.783296991035805,True
915797,Noah Okafor,8463,Leeds United,ENG-Premier League,1.3,14.5,4.0,0.0,0.9,1.3,0.08,0.3,1.0,1.0,0.46,0.7,0.9,0.1,0.6,6.94,0.0,20.0,2.0,1.3,2.2,1568,28,Attacker,0.6666666666666666,0.35,0.0896551724137931,2.2,0.45,0.15,0.9090909090909091,67.86036036036036,41.629129129129126,42.35735735735736,61.77927927927928,52.74515395812507,True
1398392,Thierno Barry,8668,Everton,ENG-Premier League,0.0,10.3,2.0,0.0,1.1,0.5,0.02,0.4,2.1,0.0,0.4,0.2,0.7,0.1,0.4,6.48,0.0,11.0,1.8,0.3,0.4,1814,36,Attacker,0.1923076923076923,0.4,0.0,0.19047619047619047,0.38888888888888884,0.22222222222222224,4.5,73.8079079079079,61.32464282464283,19.709655109655106,19.86166166166166,52.67015901811547,True
846966,Javi Puado,8558,Espanyol,ESP-La Liga,0.6,15.3,5.0,0.0,0.5,2.1,0.06,0.35,0.7,4.0,0.36,0.2,0.7,0.1,0.3,6.91,0.0,22.0,2.1,0.7,0.6,2987,35,Attacker,0.5625,0.22222222222222227,0.0392156862745098,0.8571428571428572,0.3333333333333333,0.16666666666666666,3.5000000000000004,61.72727272727273,53.672727272727265,37.845454545454544,35.8,52.63589069052776,False
1199383,Ange-Yoan Bonny,8636,Internazionale,ITA-Serie A,0.4,16.8,7.0,0.0,0.3,1.9,0.16,0.31,1.4,4.0,0.44,0.1,0.8,0.0,0.6,6.54,0.0,17.0,1.8,1.4,1.7,1029,31,Attacker,0.5172413793103449,0.06666666666666667,0.023809523809523808,1.2142857142857144,0.4444444444444445,0.17222222222222222,1.0588235294117647,63.50962780962781,43.82134862134862,49.314378014378015,54.399463099463105,52.56140189126866,True
750030,Andrea Pinamonti,7943,Sassuolo,ITA-Serie A,0.3,12.0,4.0,0.0,0.6,1.1,0.04,0.3,0.4,3.0,0.29,0.0,1.0,0.1,0.4,6.55,0.0,17.0,2.5,0.3,0.2,2455,34,Attacker,0.4285714285714286,0.0,0.024999999999999998,0.5,0.4,0.12,12.5,51.68168168168168,67.8978978978979,27.567567567567565,38.36336336336336,52.5422538788863,True
806552,Cody Gakpo,8650,Liverpool,ENG-Premier League,0.5,19.4,10.0,0.0,0.7,4.6,0.16,0.28,1.4,5.0,0.24,0.4,0.7,0.1,0.7,7.2,0.0,51.0,2.9,0.9,1.2,2657,35,Attacker,0.48148148148148145,0.3076923076923077,0.025773195876288662,0.8571428571428572,0.24137931034482757,0.09655172413793105,2.4166666666666665,44.88246428246428,54.44199654199654,78.33073983073983,56.7939757939758,52.484098885562275,True
873559,Zian Flemming,8191,Burnley,ENG-Premier League,0.5,9.1,0.0,0.0,1.8,0.4,0.02,0.44,2.6,0.0,0.56,0.4,1.1,0.3,0.1,6.7,0.0,9.0,2.9,0.8,0.2,1601,27,Attacker,0.31578947368421056,0.3333333333333333,0.054945054945054944,0.07692307692307693,0.37931034482758624,0.15172413793103448,14.499999999999998,73.55105105105105,80.06756756756758,8.37087087087087,15.382882882882884,52.35992850589113,True
474658,Álvaro Garcia,8370,Rayo Vallecano,ESP-La Liga,1.0,15.3,15.0,0.0,1.2,5.2,0.23,0.28,0.8,5.0,0.17,0.6,0.8,0.1,0.5,6.84,0.0,41.0,2.1,1.2,0.2,2060,31,Attacker,0.6923076923076923,0.33333333333333337,0.06535947712418301,0.25,0.38095238095238093,0.13333333333333333,10.5,40.41598871598871,59.76825006825007,73.65100555100555,59.78641368641369,52.19003854286504,True
1137364,Justin Njinmah,8697,SV Werder Bremen,GER-Bundesliga,0.2,15.5,1.0,0.0,0.6,1.1,0.05,0.32,0.4,0.0,0.24,0.3,1.1,0.0,0.5,6.64,0.0,16.0,2.9,1.1,1.0,1865,32,Attacker,0.7777777777777778,0.21428571428571425,0.012903225806451613,2.5,0.37931034482758624,0.11034482758620691,2.9,46.71398671398671,63.07117117117118,31.42443352443352,61.0023842023842,51.99631403416843,True
889785,Jonas Wind,8721,VfL Wolfsburg,GER-Bundesliga,0.9,19.6,9.0,0.0,0.6,4.9,0.22,0.26,0.7,3.0,0.41,0.3,0.6,0.1,0.5,6.87,0.0,34.0,1.8,0.5,0.3,1971,31,Attacker,0.5333333333333333,0.37499999999999994,0.04591836734693877,0.4285714285714286,0.3333333333333333,0.14444444444444446,6.0,54.699999999999996,48.30909090909091,71.62727272727273,41.30909090909091,51.9898879924836,False
494417,Harry Wilson,9879,Fulham,ENG-Premier League,1.3,20.9,8.0,0.0,1.6,4.8,0.16,0.19,0.4,6.0,0.34,0.5,0.8,0.1,0.3,7.16,0.0,38.0,2.5,0.9,0.6,2662,34,Attacker,0.7777777777777778,0.35714285714285715,0.06220095693779905,1.4999999999999998,0.32,0.076,4.166666666666667,42.45217035217035,58.76811356811356,70.02552552552551,53.06061516061516,51.97799525948583,True
900433,Khvicha Kvaratskhelia,9847,Paris Saint-Germain,FRA-Ligue 1,1.6,48.0,9.0,0.0,0.3,4.7,0.3,0.5,1.1,4.0,0.51,0.6,1.8,0.2,0.9,7.33,0.0,34.0,4.1,1.5,2.7,1425,27,Attacker,0.65625,0.2857142857142857,0.03333333333333333,2.4545454545454546,0.4390243902439025,0.12195121951219513,1.5185185185185184,50.13761033761034,47.832650832650835,70.45381745381746,61.5967785967786,51.96386970347719,True
900433,Khvicha Kvaratskhelia,9847,Paris Saint-Germain,FRA-Ligue 1,1.6,48.0,9.0,0.0,0.3,4.7,0.3,0.5,1.1,4.0,0.51,0.6,1.8,0.2,0.9,7.33,0.0,34.0,4.1,1.5,2.7,1425,27,Attacker,0.65625,0.2857142857142857,0.03333333333333333,2.4545454545454546,0.4390243902439025,0.12195121951219513,1.5185185185185184,50.13761033761034,47.832650832650835,69.06290836290837,61.5967785967786,51.860358959925364,True
613334,M'Bala Nzola,7943,Sassuolo,ITA-Serie A,0.4,13.7,1.0,0.0,0.7,0.6,0.04,0.42,1.8,1.0,0.25,0.2,0.7,0.1,0.8,6.52,0.0,19.0,2.3,0.5,1.2,1433,28,Attacker,0.27999999999999997,0.28571428571428575,0.029197080291970805,0.6666666666666666,0.30434782608695654,0.1826086956521739,1.9166666666666665,59.09909909909909,50.9009009009009,34.7972972972973,47.72522522522522,51.68349589708521,True
915111,Shuto Machino,9788,Borussia Mönchengladbach,GER-Bundesliga,0.7,17.6,0.0,0.0,1.0,1.6,0.14,0.25,1.1,1.0,0.26,0.3,0.9,0.1,0.3,6.47,0.0,14.0,2.2,0.6,0.3,1047,31,Attacker,0.44999999999999996,0.33333333333333337,0.039772727272727265,0.2727272727272727,0.40909090909090906,0.11363636363636363,7.333333333333334,52.06764946764946,60.1958685958686,49.46244426244426,27.54018564018564,51.508405602406036,True
626890,Marius Bülter,8722,1. FC Köln,GER-Bundesliga,1.0,16.5,7.0,0.0,1.0,4.5,0.27,0.25,1.0,4.0,0.3,0.4,1.0,0.2,0.4,6.66,0.0,25.0,2.4,0.3,0.4,1510,31,Attacker,0.4117647058823529,0.5714285714285715,0.06060606060606061,0.4,0.4166666666666667,0.10416666666666667,5.999999999999999,46.62162162162162,61.04354354354354,64.35435435435436,31.08108108108108,51.4989352495085,True
1209441,Iván Romero,8581,Levante,ESP-La Liga,0.5,15.6,5.0,0.0,0.3,1.9,0.08,0.36,1.7,1.0,0.3,0.5,0.7,0.1,0.7,6.86,0.0,24.0,2.4,1.3,1.5,2111,30,Attacker,0.5142857142857143,0.2777777777777778,0.032051282051282055,0.8823529411764706,0.2916666666666667,0.15,1.5999999999999999,55.112612612612615,46.906906906906904,49.75975975975976,58.28078078078079,51.43224502271706,True
1199272,Rasmus Højlund,9875,Napoli,ITA-Serie A,0.3,12.7,4.0,0.0,0.5,2.3,0.08,0.33,1.3,4.0,0.35,0.0,0.8,0.1,0.4,6.75,0.0,30.0,2.0,0.1,0.4,2581,31,Attacker,0.07142857142857142,0.0,0.023622047244094488,0.3076923076923077,0.4,0.165,5.0,58.77005187005187,53.220693420693415,41.13403403403404,32.72261352261352,51.40431422865272,True
1324358,Frank Magri,9941,Toulouse,FRA-Ligue 1,0.1,10.7,1.0,0.0,0.9,0.9,0.07,0.32,2.0,1.0,0.36,0.2,0.9,0.1,0.4,6.72,0.0,14.0,2.3,0.6,0.7,1264,17,Attacker,0.28571428571428575,0.25,0.009345794392523366,0.35,0.391304347826087,0.1391304347826087,3.2857142857142856,59.077950677950675,62.859623259623255,22.38080808080808,29.798043498043498,51.32455937052978,True
966146,Zuriko Davitashvili,9853,St Etienne,FRA-Ligue 1,0.4,23.3,9.0,0.0,0.5,5.6,0.18,0.27,0.7,8.0,0.29,0.5,0.9,0.0,0.8,7.15,0.0,53.0,2.3,0.8,1.6,2761,33,Attacker,0.65,0.3846153846153846,0.017167381974248927,2.285714285714286,0.391304347826087,0.1173913043478261,1.4374999999999998,47.25454545454545,46.01818181818182,83.4,67.76363636363637,51.305685384771294,False
1040889,Junior Dina Ebimbe,8521,Brest,FRA-Ligue 1,0.5,16.3,2.0,0.0,1.0,0.7,0.06,0.28,1.7,0.0,0.39,0.5,0.7,0.0,0.6,6.48,0.0,8.0,2.1,1.9,0.2,1167,27,Attacker,0.5853658536585367,0.20833333333333334,0.03067484662576687,0.11764705882352942,0.3333333333333333,0.13333333333333333,10.5,54.406906906906904,56.186186186186184,24.226726726726728,57.177177177177185,51.08168107980951,True
1169595,Ilyas Chaira,8670,Real Oviedo,ESP-La Liga,0.4,20.3,3.0,0.0,0.4,1.3,0.05,0.26,2.0,2.0,0.23,0.2,1.3,0.2,0.6,6.67,0.0,17.0,3.0,1.9,1.2,2344,34,Attacker,0.5121951219512195,0.09523809523809523,0.019704433497536946,0.6,0.43333333333333335,0.08666666666666667,2.5,41.17867867867868,64.27927927927928,43.723723723723715,54.62462462462463,50.92228966528726,True
674014,David Brooks,8678,Bournemouth,ENG-Premier League,0.9,25.7,8.0,0.0,1.1,3.3,0.25,0.39,0.8,3.0,0.08,0.3,0.9,0.0,0.5,6.63,0.0,25.0,3.5,1.4,1.3,1193,30,Attacker,0.6799999999999999,0.17647058823529413,0.03501945525291829,1.625,0.2571428571428572,0.11142857142857143,2.692307692307692,36.240112840112836,61.30185640185639,72.11832741832742,65.63781963781963,50.83762418434031,True
1152455,Florian Wirtz,8650,Liverpool,ENG-Premier League,1.5,45.2,5.0,0.0,0.5,5.1,0.2,0.24,0.8,3.0,0.19,0.4,0.6,0.1,0.8,7.18,0.0,60.0,1.9,1.3,1.4,2371,32,Attacker,0.68,0.23529411764705882,0.0331858407079646,1.7499999999999998,0.3157894736842105,0.12631578947368421,1.3571428571428572,46.37273637273637,41.93612703612703,96.3036673036673,79.02209482209481,50.545157426002355,True
1050163,Lorenzo Colombo,10233,Genoa,ITA-Serie A,0.2,12.9,1.0,0.0,0.8,0.9,0.04,0.34,1.7,1.0,0.29,0.0,1.1,0.1,0.5,6.47,0.0,17.0,2.7,0.7,0.7,2171,36,Attacker,0.2916666666666667,0.0,0.015503875968992248,0.4117647058823529,0.40740740740740744,0.1259259259259259,3.8571428571428577,50.42716352716352,60.367112567112564,30.06956956956957,38.38860678860679,50.0747666030781,True
1231648,Vladyslav Vanat,7732,Girona,ESP-La Liga,0.1,9.8,3.0,0.0,0.7,1.3,0.06,0.39,1.3,1.0,0.41,0.1,0.8,0.0,0.3,6.69,0.0,12.0,1.2,0.2,0.4,1960,27,Attacker,0.18750000000000003,0.3333333333333333,0.01020408163265306,0.3076923076923077,0.6666666666666667,0.325,2.9999999999999996,82.92792792792793,49.15915915915916,17.792792792792795,19.669669669669666,49.94893385202704,True
1072054,Daniel Maldini,8543,Lazio,ITA-Serie A,0.4,23.2,2.0,0.0,0.4,1.0,0.1,0.31,1.7,1.0,0.2,0.3,0.6,0.1,0.9,0.0,0.0,11.0,2.1,1.4,1.2,905,19,Attacker,0.5,0.17647058823529413,0.017241379310344827,0.7058823529411765,0.2857142857142857,0.14761904761904762,1.7500000000000002,51.52325962325963,47.68003458003458,41.39122759122759,60.64975884975885,49.67177682749641,True
1032811,Federico Viñas,8670,Real Oviedo,ESP-La Liga,0.4,13.6,5.0,0.0,1.0,1.9,0.07,0.33,1.7,1.0,0.34,0.5,0.8,0.2,0.3,6.99,0.0,27.0,2.1,1.9,1.8,2372,32,Attacker,0.5853658536585367,0.20833333333333334,0.029411764705882356,1.0588235294117647,0.38095238095238093,0.15714285714285714,1.1666666666666667,60.63813813813813,42.84534534534535,49.091591591591595,39.87987987987988,49.54911451874413,True
161291,Youssef El Arabi,9830,Nantes,FRA-Ligue 1,1.1,16.0,1.0,0.0,1.1,1.0,0.09,0.24,2.1,0.0,0.29,0.3,0.9,0.1,0.6,6.55,0.0,9.0,1.4,1.2,0.6,938,25,Attacker,0.41666666666666663,0.19999999999999998,0.06875,0.2857142857142857,0.6428571428571429,0.17142857142857143,2.3333333333333335,61.59159159159159,46.576576576576585,28.145645645645647,46.65915915915916,49.53479942983608,True
1250253,Dango Ouattara,9937,Brentford,ENG-Premier League,0.8,12.3,12.0,0.0,2.0,4.1,0.18,0.27,1.2,3.0,0.21,1.0,0.7,0.0,0.4,6.94,0.0,26.0,2.1,1.0,1.0,2099,30,Attacker,0.625,0.5,0.06504065040650406,0.8333333333333334,0.3333333333333333,0.1285714285714286,2.1,46.72841022841023,48.00427700427701,56.17984347984348,57.31979251979252,49.105811126303955,True
1175708,Ansgar Knauff,9810,Eintracht Frankfurt,GER-Bundesliga,0.2,16.8,4.0,0.0,0.6,1.8,0.13,0.27,1.8,1.0,0.29,0.6,1.0,0.0,0.5,6.59,0.0,17.0,2.4,0.9,0.8,1249,27,Attacker,0.4545454545454546,0.39999999999999997,0.011904761904761904,0.4444444444444445,0.4166666666666667,0.11250000000000002,2.9999999999999996,49.682955682955686,49.0024388024388,52.62415142415142,44.055473655473655,49.10079747957844,True
1130991,Isaac Romero,8302,Sevilla,ESP-La Liga,1.0,14.6,2.0,0.0,1.1,0.5,0.03,0.33,1.7,0.0,0.25,0.4,0.8,0.1,0.9,6.44,0.0,14.0,2.4,1.0,0.6,1414,27,Attacker,0.4516129032258065,0.28571428571428575,0.0684931506849315,0.35294117647058826,0.33333333333333337,0.1375,4.0,47.503157703157704,55.53560833560834,29.47460187460187,55.34031304031305,48.95156277396875,True
