player_id,player,team_id,team,league,accurate_long_balls,accurate_pass,big_chance_created,clean_sheet,effective_clearance,expected_assists,expected_assists_per_90,expected_goals_per_90,fouls,goal_assist,goals_per_90,interception,ontarget_scoring_att,outfielder_block,poss_won_att_3rd,rating,saves,total_att_assist,total_scoring_att,total_tackle,won_contest,minutes_played,matches_played,position,clean_defend_rate,interception_share,progressive_pass_share,carry_to_foul_ratio,shot_accuracy,xg_per_shot,finishing,link_play,box_presence,press_leadership,composite_score,has_primary_season,is_manual_add,nationality
1297165,Bradley Barcola,9847,Paris Saint-Germain,FRA-Ligue 1,0.9,32.5,6.0,0.0,0.3,3.1,0.25,0.6,1.1,1.0,0.58,0.6,1.8,0.1,1.2,7.42,0.0,26.0,3.7,1.7,2.2,1084,19,Attacker,0.676470588235294,0.2608695652173913,0.0276923076923076,2.0,0.4864864864864864,0.1621621621621621,87.9586751284041,86.9059001219377,86.89543842146104,80.78164837601153,85.95234030820033,True,False,France
860914,Luis Diaz,9823,Bayern München,GER-Bundesliga,1.6,40.4,11.0,0.0,0.1,5.5,0.28,0.59,1.1,10.0,0.67,0.5,1.5,0.1,1.0,8.06,0.0,46.0,3.2,0.7,2.5,1750,21,Attacker,0.5217391304347826,0.4166666666666667,0.0396039603960396,2.2727272727272725,0.46875,0.1843749999999999,84.57511177622585,92.03883069134982,82.18767320696153,66.79705686730962,81.81231543099543,True,False,Colombia
701154,Kylian Mbappé,8633,Real Madrid,ESP-La Liga,1.0,30.3,8.0,0.0,0.0,5.4,0.25,0.95,0.4,4.0,1.07,0.1,2.3,0.0,0.9,8.38,0.0,53.0,5.1,0.1,2.9,1936,22,Attacker,0.3333333333333333,0.5,0.033003300330033,7.249999999999999,0.4509803921568627,0.1862745098039215,91.01771791745188,92.96433322248087,91.84767948860066,49.074312714776646,81.05032575058028,True,False,France
688295,Christian Pulisic,8564,Milan,ITA-Serie A,0.4,31.7,5.0,0.0,0.8,2.1,0.21,0.59,0.8,2.0,0.8,0.3,1.8,0.1,0.7,7.26,0.0,23.0,3.1,1.0,1.3,900,18,Attacker,0.6190476190476191,0.2307692307692307,0.0126182965299684,1.625,0.5806451612903226,0.1903225806451612,88.17987196541405,81.54329712153124,80.58031260392418,61.98097956619739,78.7892252880895,True,False,USA
1029063,Michael Olise,9823,Bayern München,GER-Bundesliga,0.9,50.3,21.0,0.0,0.3,12.4,0.69,0.44,1.3,16.0,0.56,0.6,2.0,0.0,0.9,8.18,0.0,55.0,3.7,1.1,2.3,1613,21,Attacker,0.5666666666666668,0.3529411764705882,0.0178926441351888,1.769230769230769,0.5405405405405405,0.1189189189189189,71.97883179987436,98.07705631304732,72.75149650814764,75.23447603739423,78.66782748583518,True,False,France
950473,Mason Greenwood,8592,Marseille,FRA-Ligue 1,3.3,40.0,9.0,0.0,0.1,4.1,0.22,0.57,0.7,4.0,0.76,0.2,1.6,0.0,0.5,7.71,0.0,40.0,3.9,0.4,1.9,1651,21,Attacker,0.4615384615384615,0.3333333333333333,0.0824999999999999,2.7142857142857144,0.4102564102564103,0.1461538461538461,80.77229520008866,90.1154251191664,82.66202933894986,51.3445248124746,76.26123860117816,True,False,England
194165,Harry Kane,9823,Bayern München,GER-Bundesliga,3.3,23.7,14.0,0.0,1.4,3.3,0.17,1.03,0.9,5.0,1.32,0.3,2.5,0.2,0.4,8.28,0.0,31.0,4.3,0.7,1.2,1768,22,Attacker,0.5263157894736842,0.3,0.1392405063291139,1.3333333333333333,0.5813953488372093,0.2395348837209302,95.97346931234527,73.26123304881203,95.52853526955624,41.54946328936186,75.78971563765217,True,False,England
696679,Raphinha,8634,Barcelona,ESP-La Liga,1.6,34.6,9.0,0.0,0.6,4.5,0.43,0.62,0.7,3.0,0.77,0.2,1.1,0.0,0.5,7.81,0.0,31.0,4.2,0.9,1.3,936,15,Attacker,0.6111111111111112,0.1818181818181818,0.0462427745664739,1.8571428571428568,0.2619047619047619,0.1476190476190476,74.91191848649447,89.25527934818757,80.3322802350072,57.91886062151277,75.6502347199767,True,False,Brazil
974753,Julián Álvarez,9906,Atlético de Madrid,ESP-La Liga,1.0,25.7,9.0,0.0,0.2,4.3,0.23,0.37,0.7,3.0,0.38,0.1,1.2,0.0,0.8,7.12,0.0,43.0,2.5,0.8,1.2,1677,24,Attacker,0.5625,0.1111111111111111,0.0389105058365758,1.7142857142857144,0.48,0.148,77.29005006835901,80.71236559139784,74.09816908694528,55.168172412518935,72.27060399408673,True,False,Argentina
846033,Vinicius Junior,8633,Real Madrid,ESP-La Liga,1.4,31.2,6.0,0.0,0.1,3.1,0.16,0.43,1.1,5.0,0.41,0.1,1.4,0.0,0.7,7.65,0.0,42.0,3.2,1.2,2.7,1768,23,Attacker,0.5416666666666666,0.0769230769230769,0.0448717948717948,2.4545454545454546,0.4374999999999999,0.134375,68.5990328123268,90.6482097328456,73.67286516646344,56.91178915862986,72.12777635277624,True,False,Brazil
1735453,Yan Diomande,178475,RB Leipzig,GER-Bundesliga,1.1,34.6,5.0,0.0,0.5,4.5,0.28,0.28,0.6,4.0,0.5,0.7,1.2,0.1,0.6,7.59,0.0,33.0,2.1,1.2,4.6,1449,21,Attacker,0.76,0.3684210526315789,0.0317919075144508,7.666666666666666,0.5714285714285714,0.1333333333333333,69.08266129032258,95.0100806451613,58.93145161290323,70.02016129032259,72.09158029688236,True,False,Ivory Coast
696263,Romain Del Castillo,8521,Brest,FRA-Ligue 1,0.9,25.8,7.0,0.0,0.7,4.0,0.22,0.39,1.2,2.0,0.38,0.9,0.5,0.1,0.9,7.35,0.0,43.0,1.2,2.4,1.1,1641,20,Attacker,0.7333333333333333,0.2727272727272727,0.0348837209302325,0.9166666666666669,0.4166666666666667,0.325,77.23296105383734,82.3669539592802,51.11124967668034,84.05304289990023,71.99774097487646,True,False,France
1613676,Said El Mala,8722,1. FC Köln,GER-Bundesliga,0.2,14.0,4.0,0.0,0.2,1.4,0.12,0.52,0.7,2.0,0.61,0.3,1.6,0.0,1.0,6.8,0.0,10.0,3.8,1.4,2.6,1041,22,Attacker,0.7083333333333334,0.1764705882352941,0.0142857142857142,3.714285714285715,0.4210526315789474,0.1368421052631579,77.72177419354838,51.6633064516129,80.14112903225808,81.63306451612904,71.41598743303418,True,False,Germany
1467236,Lamine Yamal,8634,Barcelona,ESP-La Liga,1.2,44.4,21.0,0.0,0.2,8.3,0.44,0.48,1.0,8.0,0.53,0.4,1.5,0.0,0.8,8.41,0.0,58.0,4.6,1.7,5.5,1688,20,Attacker,0.6774193548387097,0.1904761904761904,0.027027027027027,5.5,0.3260869565217391,0.1043478260869565,53.34335624284078,98.9150315929498,67.5967187673207,78.39753538040868,71.33153345288517,True,False,Spain
923312,Bryan Mbeumo,10260,Manchester United,ENG-Premier League,0.6,23.6,3.0,0.0,0.3,3.8,0.19,0.36,0.7,2.0,0.45,0.2,1.4,0.0,0.8,7.3,0.0,32.0,2.6,0.8,0.6,1810,21,Attacker,0.5882352941176471,0.2,0.0254237288135593,0.8571428571428572,0.5384615384615384,0.1384615384615384,73.33458042345639,73.08860344381628,67.31561541588147,68.28211026124228,70.70423072265461,True,False,Cameroon
690107,Alexander Isak,10261,Newcastle United,ENG-Premier League,0.5,16.5,11.0,0.0,0.6,3.6,0.12,0.66,0.9,6.0,0.75,0.1,1.5,0.1,0.6,7.4,0.0,42.0,3.2,0.4,1.4,2769,34,Attacker,0.3571428571428571,0.2,0.0303030303030303,1.5555555555555554,0.46875,0.20625,91.85567010309278,62.80068728522336,90.53264604810995,40.14604810996564,70.52656852239939,False,False,Sweden
844437,Amine Gouiri,8592,Marseille,FRA-Ligue 1,0.0,23.0,7.0,0.0,0.0,3.3,0.14,0.51,1.3,5.0,0.56,0.1,1.8,0.0,1.0,7.01,0.0,34.0,3.5,0.0,1.1,2088,33,Attacker,0.0714285714285714,1.0,0.0,0.8461538461538461,0.5142857142857143,0.1457142857142857,82.63745704467354,65.72164948453609,82.4742268041237,49.218213058419245,70.32098228741754,False,False,Algeria
961995,Bukayo Saka,9825,Arsenal,ENG-Premier League,0.5,24.6,9.0,0.0,0.5,5.2,0.29,0.34,1.2,3.0,0.27,0.5,1.2,0.0,1.0,7.52,0.0,44.0,2.8,1.6,2.4,1642,23,Attacker,0.6363636363636365,0.238095238095238,0.0203252032520325,2.0,0.4285714285714286,0.1214285714285714,53.84655710748992,91.68341000628163,64.16514244540515,79.33405387429332,69.44432989545678,True,False,England
784246,Daniel Raba,7854,Leganés,ESP-La Liga,1.0,19.0,12.0,0.0,0.8,4.6,0.22,0.36,1.9,6.0,0.38,0.7,0.8,0.1,0.8,7.3,0.0,47.0,2.1,1.8,2.2,1890,29,Attacker,0.5681818181818181,0.2799999999999999,0.0526315789473684,1.1578947368421053,0.3809523809523809,0.1714285714285714,66.96735395189003,80.71305841924399,56.97594501718213,70.63573883161513,68.11184986235976,False,False,Spain
479020,Ayoze Pérez,10205,Villarreal,ESP-La Liga,0.5,14.0,5.0,0.0,0.5,1.9,0.09,0.58,1.0,2.0,0.86,0.4,1.4,0.0,0.5,7.36,0.0,32.0,3.4,1.2,1.5,1977,30,Attacker,0.6153846153846154,0.25,0.0357142857142857,1.5,0.4117647058823529,0.1705882352941176,83.33333333333333,53.39347079037801,83.90034364261169,52.2852233676976,68.03531388973991,False,False,Spain
939569,Jonathan David,9885,Juventus,ITA-Serie A,0.2,21.9,4.0,0.0,0.2,1.3,0.09,0.52,1.3,4.0,0.35,0.3,1.0,0.0,0.9,6.79,0.0,27.0,2.2,0.7,0.3,1296,24,Attacker,0.4347826086956522,0.3,0.0091324200913242,0.2307692307692307,0.4545454545454545,0.2363636363636363,84.27516350737169,52.63366958578132,75.40073162620551,58.91625558881129,67.82920252979766,True,False,Canada
1084981,Noni Madueke,8455,Chelsea,ENG-Premier League,0.6,22.0,6.0,0.0,0.4,3.2,0.14,0.42,1.0,3.0,0.31,0.4,1.4,0.0,0.8,7.18,0.0,32.0,3.5,1.1,2.0,2046,32,Attacker,0.6,0.2666666666666666,0.0272727272727272,2.0,0.3999999999999999,0.12,60.28350515463918,71.69243986254295,72.42268041237114,68.07560137457045,67.52970226279388,False,False,England
690230,Lautaro Martinez,8636,Internazionale,ITA-Serie A,0.8,19.3,11.0,0.0,0.8,2.0,0.09,0.54,1.9,4.0,0.66,0.2,1.5,0.0,1.1,7.47,0.0,32.0,3.9,0.9,0.9,1905,25,Attacker,0.3666666666666667,0.1818181818181818,0.0414507772020725,0.4736842105263158,0.3846153846153846,0.1384615384615384,71.83756420204708,58.76265565532277,78.33739792336401,60.28685382256217,67.40896245011228,True,False,Argentina
881771,Ferran Torres,8634,Barcelona,ESP-La Liga,0.3,14.5,3.0,0.0,0.3,1.3,0.09,0.75,0.6,1.0,0.79,0.2,1.7,0.1,0.6,7.22,0.0,17.0,3.5,0.3,0.3,1370,22,Attacker,0.4545454545454545,0.4,0.0206896551724137,0.5,0.4857142857142857,0.2142857142857142,92.00776890958134,42.17439400657725,91.38962790525812,51.6089079185604,67.32536611237353,True,False,Spain
953812,Sofiane Diop,9831,Nice,FRA-Ligue 1,2.2,29.9,4.0,0.0,0.3,2.9,0.18,0.35,1.1,2.0,0.45,0.8,0.8,0.1,0.7,7.09,0.0,21.0,2.7,0.6,1.3,1414,21,Attacker,0.5599999999999999,0.5714285714285715,0.0735785953177257,1.1818181818181817,0.2962962962962963,0.1296296296296296,67.26247552008277,74.5177918190888,58.81230831762924,66.01781029449802,66.48078328986104,True,False,Morocco
1408580,Joaquin Panichelli,9848,Strasbourg,FRA-Ligue 1,0.1,14.2,5.0,0.0,1.2,1.3,0.06,0.58,1.7,1.0,0.58,0.6,1.2,0.4,0.8,7.27,0.0,22.0,2.4,1.2,0.5,1854,22,Attacker,0.5142857142857142,0.3333333333333333,0.0070422535211267,0.2941176470588235,0.5,0.2416666666666666,92.7116935483871,37.19758064516129,78.83064516129032,66.6633064516129,66.33155341511426,True,False,Argentina
678234,Mikel Oyarzabal,8560,Real Sociedad,ESP-La Liga,0.5,16.9,9.0,0.0,0.9,2.7,0.13,0.53,0.7,3.0,0.5,0.1,1.3,0.1,0.8,7.38,0.0,30.0,3.0,0.9,1.1,1804,21,Attacker,0.5882352941176471,0.1,0.029585798816568,1.5714285714285716,0.4333333333333333,0.1766666666666666,80.12600229095075,51.74119184864944,73.22044858293611,59.01472952000887,66.06041994103536,True,False,Spain
947901,Jonathan Burkardt,9905,1. FSV Mainz 05,GER-Bundesliga,0.8,15.5,4.0,0.0,0.6,2.7,0.11,0.63,1.0,2.0,0.76,0.0,1.3,0.0,1.0,7.21,0.0,20.0,3.1,0.6,0.7,2120,29,Attacker,0.3749999999999999,0.0,0.0516129032258064,0.7,0.4193548387096774,0.2032258064516129,87.15635738831615,40.59278350515464,86.97594501718214,56.24570446735395,65.92795286189158,False,False,Germany
1209399,Abdessamad Ezzalzouli,8603,Real Betis,ESP-La Liga,0.6,26.1,7.0,0.0,0.6,1.5,0.11,0.41,1.4,4.0,0.39,0.8,1.0,0.0,1.3,7.67,0.0,16.0,3.3,2.4,1.7,1143,15,Attacker,0.6956521739130436,0.25,0.0229885057471264,1.2142857142857144,0.303030303030303,0.1242424242424242,54.1572442079592,66.94552987473672,66.22071647636996,82.8272225917304,65.37481178416866,True,False,Morocco
1314412,Romulo Cruz,178475,RB Leipzig,GER-Bundesliga,0.5,17.8,4.0,0.0,1.5,1.7,0.11,0.53,0.5,3.0,0.4,0.3,1.0,0.2,0.6,7.2,0.0,17.0,2.3,1.1,0.5,1350,18,Attacker,0.736842105263158,0.2142857142857142,0.0280898876404494,1.0,0.4347826086956522,0.2304347826086956,83.03427419354838,44.75806451612903,72.27822580645162,64.19354838709677,65.2747459218771,True,False,Brazil
1197030,Hugo Ekitike,8650,Liverpool,ENG-Premier League,0.1,15.2,2.0,0.0,1.4,2.0,0.12,0.51,1.7,2.0,0.59,0.1,1.0,0.1,0.7,7.03,0.0,16.0,3.4,0.5,1.8,1520,23,Attacker,0.2608695652173913,0.1666666666666666,0.006578947368421,1.0588235294117647,0.2941176470588235,0.15,75.01528840113808,62.40323504415623,79.85510660311127,41.68186269075859,64.70112145221245,True,False,France
292462,Mohamed Salah,8650,Liverpool,ENG-Premier League,0.6,22.7,9.0,0.0,0.4,3.6,0.21,0.36,0.5,6.0,0.23,0.2,0.8,0.1,0.8,7.09,0.0,41.0,2.9,0.3,0.7,1537,18,Attacker,0.5,0.4,0.026431718061674,1.4,0.2758620689655172,0.1241379310344827,59.22807430809593,76.78403170380226,67.4321028710786,54.86011805786498,64.29009021219949,True,False,Egypt
1021382,Joao Pedro,8455,Chelsea,ENG-Premier League,0.5,19.1,5.0,0.0,1.1,1.7,0.08,0.42,1.2,4.0,0.47,0.2,0.9,0.2,0.5,7.21,0.0,24.0,2.1,0.9,1.2,1900,26,Attacker,0.4782608695652174,0.1818181818181818,0.0261780104712041,1.0,0.4285714285714285,0.1999999999999999,77.56288567416767,61.20972360787792,63.99484536082474,51.06910264937369,64.0868884141213,True,False,Brazil
1037539,Pavel Sulc,9748,Lyon,FRA-Ligue 1,0.4,16.3,4.0,0.0,0.7,1.5,0.11,0.55,1.8,3.0,0.73,0.5,1.1,0.0,0.4,7.28,0.0,14.0,2.6,1.4,1.0,1230,20,Attacker,0.5135135135135135,0.2631578947368421,0.0245398773006134,0.5555555555555556,0.4230769230769231,0.2115384615384615,87.6008064516129,47.58064516129032,77.86290322580646,45.49395161290322,64.05210301005772,True,False,Czechia
325916,Paulo Dybala,8686,Roma,ITA-Serie A,2.0,36.1,4.0,0.0,0.1,3.1,0.27,0.36,0.9,2.0,0.17,0.2,1.2,0.0,0.9,6.93,0.0,40.0,3.1,0.6,0.9,1056,17,Attacker,0.4705882352941176,0.25,0.0554016620498614,1.0,0.3870967741935484,0.1161290322580645,50.809985034918526,81.69098492406607,66.51156560617818,63.77595794996861,64.04481035456834,True,False,Argentina
150565,Pierre-Emerick Aubameyang,8592,Marseille,FRA-Ligue 1,0.4,17.6,8.0,0.0,0.5,3.1,0.23,0.56,1.1,5.0,0.46,0.3,1.4,0.0,0.4,7.04,0.0,18.0,2.4,0.5,0.4,1186,19,Attacker,0.4210526315789473,0.3749999999999999,0.0227272727272727,0.3636363636363636,0.5833333333333334,0.2333333333333333,91.4717741935484,52.26814516129032,80.7258064516129,35.100806451612904,63.64465255870841,True,False,Gabon
442728,Tim Kleindienst,9788,Borussia Mönchengladbach,GER-Bundesliga,0.4,14.8,11.0,0.0,2.1,4.0,0.13,0.44,2.5,7.0,0.53,0.4,1.3,0.3,0.7,7.26,0.0,29.0,2.5,1.0,0.5,2741,31,Attacker,0.358974358974359,0.2857142857142857,0.027027027027027,0.2,0.52,0.176,83.90893470790378,44.63058419243986,76.80412371134021,51.52061855670102,63.57596390524174,False,False,Germany
933576,Antoine Semenyo,8456,Manchester City,ENG-Premier League,0.0,19.2,5.0,0.0,0.9,2.2,0.09,0.33,1.9,4.0,0.52,0.4,1.3,0.0,0.7,7.38,0.0,29.0,2.4,1.3,1.4,2247,25,Attacker,0.4722222222222222,0.2352941176470588,0.0,0.7368421052631579,0.5416666666666667,0.1375,61.67458799837416,69.01119609799356,62.135480175885895,61.75971344640285,63.56788103204208,True,False,Ghana
863098,Matheus Cunha,10260,Manchester United,ENG-Premier League,0.9,26.1,3.0,0.0,0.7,2.2,0.12,0.29,0.7,2.0,0.33,0.7,1.3,0.1,0.9,7.17,0.0,23.0,3.4,1.4,1.7,1634,23,Attacker,0.7499999999999999,0.3333333333333333,0.0344827586206896,2.428571428571429,0.3823529411764706,0.0852941176470588,47.45940028821639,77.92858330562022,60.86039980785574,79.56384177659537,63.39393618817543,True,False,Brazil
621562,Marcus Thuram,8636,Internazionale,ITA-Serie A,0.3,17.4,3.0,0.0,0.2,1.6,0.12,0.43,2.2,3.0,0.53,0.0,1.5,0.1,0.8,7.17,0.0,21.0,3.5,1.1,1.1,1193,19,Attacker,0.3333333333333333,0.0,0.0172413793103448,0.5,0.4285714285714285,0.1228571428571428,72.09035398884085,58.79579592062965,71.94176551010605,48.99916398773232,63.38444950294331,True,False,France
940087,Goncalo Ramos,9847,Paris Saint-Germain,FRA-Ligue 1,0.2,18.4,1.0,0.0,0.3,0.5,0.05,0.62,1.8,0.0,0.4,0.3,2.0,0.0,0.7,6.7,0.0,10.0,4.1,0.9,0.9,911,21,Attacker,0.3999999999999999,0.25,0.0108695652173913,0.5,0.4878048780487805,0.1512195121951219,87.27596256882089,34.938499981524586,90.66243579795294,52.6917978420722,63.35777352662627,True,False,Portugal
1087966,Evann Guessand,9831,Nice,FRA-Ligue 1,0.1,14.5,12.0,0.0,0.5,5.3,0.19,0.32,1.6,8.0,0.42,0.5,0.9,0.1,0.8,7.31,0.0,32.0,2.2,1.5,1.7,2572,33,Attacker,0.5555555555555556,0.25,0.0068965517241379,1.0625,0.409090909090909,0.1454545454545454,63.91752577319588,64.39003436426117,56.71821305841925,68.26460481099656,62.97387268356289,False,False,Ivory Coast
1134206,Mohamed Amoura,8721,VfL Wolfsburg,GER-Bundesliga,0.8,16.0,5.0,0.0,0.8,1.5,0.1,0.5,1.0,2.0,0.56,0.3,1.0,0.1,0.6,7.03,0.0,21.0,3.2,1.9,0.6,1292,19,Attacker,0.6875,0.1363636363636363,0.05,0.6,0.3125,0.15625,65.82822950153344,51.93287421941397,69.53515870376528,65.07870524332114,62.751358970992136,True,False,Algeria
1117069,Georges Mikautadze,10205,Villarreal,ESP-La Liga,0.7,11.4,6.0,0.0,0.3,1.9,0.14,0.44,0.7,4.0,0.61,0.2,1.5,0.1,0.2,7.05,0.0,14.0,2.7,0.1,1.2,1181,19,Attacker,0.3,0.6666666666666666,0.0614035087719298,1.7142857142857144,0.5555555555555555,0.1629629629629629,85.72848538595129,51.88784040941507,81.79216088386359,35.16741030188819,62.533097629106805,True,False,Georgia
661519,Deniz Undav,10269,VfB Stuttgart,GER-Bundesliga,0.6,17.0,4.0,0.0,0.3,1.7,0.11,0.62,1.4,3.0,0.8,0.3,1.9,0.0,0.7,7.34,0.0,19.0,5.1,0.8,0.2,1357,18,Attacker,0.44,0.2727272727272727,0.0352941176470588,0.1428571428571428,0.3725490196078431,0.1215686274509804,75.03780530613754,46.855023463769726,79.69681853453054,49.18666629715849,62.230429855096816,True,False,Germany
848844,Rafael Leao,8564,Milan,ITA-Serie A,0.7,22.8,6.0,0.0,0.5,1.9,0.14,0.43,1.1,2.0,0.61,0.2,1.4,0.0,0.5,7.15,0.0,10.0,2.7,0.3,1.0,1172,18,Attacker,0.3125,0.4,0.0307017543859649,0.9090909090909092,0.5185185185185185,0.1592592592592592,73.1537061670916,65.65305952776855,70.29726933451576,39.13431160625208,62.20578801988626,True,False,Portugal
93447,Robert Lewandowski,8634,Barcelona,ESP-La Liga,0.3,13.7,3.0,0.0,0.8,0.8,0.08,0.96,1.0,1.0,0.96,0.2,2.1,0.0,0.8,6.97,0.0,9.0,4.3,0.3,0.8,935,19,Attacker,0.3333333333333333,0.4,0.0218978102189781,0.8,0.4883720930232558,0.2232558139534883,93.95092007537968,30.854741713778964,96.28695081846064,45.16791837564202,61.80998863563114,True,False,Poland
1219540,Fisnik Asllani,8226,TSG 1899 Hoffenheim,GER-Bundesliga,0.3,16.9,6.0,0.0,0.9,2.7,0.17,0.36,0.9,4.0,0.44,0.3,1.1,0.0,1.1,7.17,0.0,24.0,2.9,0.6,0.6,1433,21,Attacker,0.5,0.3333333333333333,0.0177514792899408,0.6666666666666666,0.3793103448275862,0.1241379310344827,60.372983870967744,56.703629032258064,64.55645161290323,67.31854838709678,61.768544411963695,True,False,Kosovo
400625,Vincenzo Grifo,8358,Sport-Club Freiburg,GER-Bundesliga,3.6,36.1,8.0,0.0,1.3,3.0,0.26,0.4,0.6,1.0,0.51,0.5,0.5,0.1,0.3,6.87,0.0,28.0,1.6,0.4,0.7,1057,22,Attacker,0.6,0.5555555555555556,0.0997229916897507,1.1666666666666667,0.3125,0.25,66.92310534678343,79.5376759782729,53.414994642131326,47.86673687322175,61.76445468891504,True,False,Italy
965764,Iliman Ndiaye,8668,Everton,ENG-Premier League,0.2,25.0,5.0,0.0,0.5,3.7,0.19,0.24,1.1,2.0,0.26,0.5,0.7,0.1,0.8,7.27,0.0,20.0,1.4,2.5,1.9,1708,20,Attacker,0.7317073170731708,0.1666666666666666,0.008,1.727272727272727,0.5,0.1714285714285714,61.052590252374095,69.33797989875475,45.13694897091971,76.04372205594353,61.066038549065325,True,False,Senegal
575735,Nicolas Pépé,10205,Villarreal,ESP-La Liga,0.4,27.3,8.0,0.0,1.2,3.9,0.24,0.35,1.0,4.0,0.19,0.7,0.8,0.0,0.8,7.18,0.0,34.0,2.4,1.6,2.3,1433,23,Attacker,0.6969696969696969,0.3043478260869565,0.0146520146520146,2.3,0.3333333333333333,0.1458333333333333,46.55320455973099,87.42448176477109,53.54977275246646,67.63327698333518,60.81554951499936,True,False,Ivory Coast
1021586,Gabriel Martinelli,9825,Arsenal,ENG-Premier League,0.4,18.2,7.0,0.0,0.6,4.7,0.18,0.29,0.6,4.0,0.31,0.2,1.0,0.0,0.7,7.01,0.0,40.0,2.2,0.9,1.3,2300,33,Attacker,0.6470588235294118,0.1818181818181818,0.0219780219780219,2.166666666666667,0.4545454545454545,0.1318181818181818,58.79725085910652,68.12714776632302,56.32302405498282,60.96219931271477,60.78840865210563,False,False,Brazil
666857,Yoane Wissa,9937,Brentford,ENG-Premier League,0.5,13.7,3.0,0.0,0.6,1.8,0.06,0.57,1.0,4.0,0.58,0.2,1.3,0.2,0.6,7.27,0.0,28.0,2.8,0.7,0.5,2927,35,Attacker,0.4736842105263157,0.2222222222222222,0.0364963503649635,0.5,0.4642857142857143,0.2035714285714285,88.58247422680411,34.49312714776632,85.20618556701032,45.74742268041237,60.71955660861522,False,False,DR Congo
1197347,Nicolas Jackson,8455,Chelsea,ENG-Premier League,0.2,12.0,6.0,0.0,0.6,1.9,0.08,0.5,1.4,5.0,0.4,0.1,1.4,0.1,0.8,7.05,0.0,28.0,3.1,0.9,0.7,2238,30,Attacker,0.4166666666666667,0.1,0.0166666666666666,0.5,0.4516129032258064,0.1612903225806451,76.03951890034365,37.97250859106529,80.63573883161511,53.46219931271478,60.453352057700265,False,False,Senegal
1095445,Arnaud Kalimuendo-Muinga,9851,Rennes,FRA-Ligue 1,0.7,16.5,5.0,0.0,0.6,2.1,0.07,0.52,1.0,3.0,0.59,0.1,1.3,0.1,0.6,6.85,0.0,19.0,2.6,0.7,0.7,2589,33,Attacker,0.4444444444444445,0.125,0.0424242424242424,0.7,0.5,0.2,89.39862542955325,35.99656357388316,82.97250859106529,43.1958762886598,60.43472162045756,False,False,France
696365,Marcus Rashford,8634,Barcelona,ESP-La Liga,0.9,33.5,5.0,0.0,0.9,3.5,0.25,0.41,0.4,6.0,0.29,0.1,1.5,0.1,0.6,7.27,0.0,33.0,4.5,0.5,1.4,1250,21,Attacker,0.6,0.1666666666666666,0.026865671641791,3.5,0.3333333333333333,0.0911111111111111,52.50866034807671,81.3784040941507,63.43647230536157,47.40351217529468,60.17878756597764,True,False,England
1305618,Maghnes Akliouche,9829,Monaco,FRA-Ligue 1,1.7,34.9,7.0,0.0,0.6,3.5,0.19,0.26,0.9,2.0,0.22,0.7,0.6,0.1,1.2,7.15,0.0,26.0,1.8,1.7,0.8,1657,21,Attacker,0.7272727272727273,0.2916666666666667,0.0487106017191977,0.888888888888889,0.3333333333333333,0.1444444444444444,46.0831901489118,79.80256715811255,46.39489339688874,86.89051934375347,60.11446691873354,True,False,France
704523,Christopher Nkunku,8564,Milan,ITA-Serie A,0.7,18.0,2.0,0.0,0.6,0.7,0.07,0.66,0.6,2.0,0.48,0.1,1.0,0.0,0.5,6.91,0.0,9.0,1.9,0.4,0.4,946,19,Attacker,0.4545454545454545,0.2,0.0388888888888888,0.6666666666666667,0.5263157894736842,0.3473684210526316,88.22534456638215,36.82945811624728,72.38051029080295,49.03925562576211,60.01240413423255,True,False,France
1124825,Tim Lemperle,8226,TSG 1899 Hoffenheim,GER-Bundesliga,0.3,16.6,2.0,0.0,1.3,1.6,0.11,0.36,2.6,2.0,0.42,0.3,1.0,0.1,1.2,7.13,0.0,19.0,2.4,1.1,0.6,1291,18,Attacker,0.35,0.2142857142857142,0.0180722891566265,0.2307692307692307,0.4166666666666667,0.15,68.20564516129032,46.52217741935484,63.04435483870967,63.50806451612904,59.91539562553333,True,False,Germany
388523,André Silva,10268,Elche,ESP-La Liga,0.2,20.4,1.0,0.0,0.9,0.8,0.07,0.47,1.2,0.0,0.44,0.2,1.1,0.1,0.5,6.8,0.0,18.0,2.6,0.4,1.1,1026,18,Attacker,0.3333333333333333,0.3333333333333333,0.0098039215686274,0.9166666666666669,0.4230769230769231,0.1807692307692307,78.30645161290323,53.07459677419354,74.31451612903226,34.929435483870975,59.67159770537705,True,False,Portugal
966146,Zuriko Davitashvili,9853,St Etienne,FRA-Ligue 1,0.4,23.3,9.0,0.0,0.5,5.6,0.18,0.27,0.7,8.0,0.29,0.5,0.9,0.0,0.8,7.15,0.0,53.0,2.3,0.8,1.6,2761,33,Attacker,0.65,0.3846153846153846,0.0171673819742489,2.285714285714286,0.391304347826087,0.1173913043478261,48.41924398625429,79.3384879725086,50.42955326460483,70.00859106529208,59.57690374068547,False,False,Georgia
661761,Riccardo Orsolini,9857,Bologna,ITA-Serie A,1.9,16.7,1.0,0.0,0.4,0.8,0.05,0.37,0.9,1.0,0.45,0.3,1.4,0.0,0.3,7.02,0.0,17.0,3.2,0.7,1.6,1390,23,Attacker,0.5263157894736842,0.3,0.1137724550898203,1.777777777777778,0.4374999999999999,0.1156249999999999,66.69364076414293,54.67427853526956,70.8330100136718,42.934841850497,58.99184658710464,True,False,Italy
